,제목,장르모음,시놉시스,특징,출연진,개봉일,등급,상영시간,기본장르,nfid,imdbid
0,제리 사인펠드의 스탠드업 다이어리,"다큐멘터리 영화,실존 인물 다큐멘터리,미국 영화",이미 유명한 코미디언 제리 사인펠드와 유명해지고픈 신예 코미디언 오니 애덤스. 무대 위에서 한 명이라도 더 웃기려는 두 사람의 노력과 나름의 애환을 카메라에 담았다.,거부할 수 없는 이끌림,"제리 사인펠드,오니 애덤스,콜린 퀸,빌 코스비,로버트 클라인,크리스 록,게리 섄들링,제이 레노,케빈 닐론,레이 로마노,",2002 ,"
15+ ", 1시간 21분 , 다큐멘터리,60024976,tt0328962
0,여명의 기도,"프랑스 작품,도서 원작 영화,실화 바탕 영화,액션 & 어드벤처 영화","더 이상 추락할 수 없는 나락, 태국의 감옥에 갇힌 빌리 무어. 이곳을 나갈 수 있는 길은 죽거나 링 위의 승자가 되거나. 그러나 현실은 어느 것도 허락하지 않는다.",,"조 콜,위타야 빤싱암,빤야 임암파이,찰름폰 사왓숙,삭다 님홈,빌리 무어,폰차녹 맙끌랑,솜락 캄싱,콤산 폰샌,수라 시말라이,",2018 ,"
청불 ", 1시간 56분 , 드라마 장르,80191372,tt4080956
0,늑대개 화이트팽,"가족 영화,어린이 & 가족 영화,도서 원작 영화","우연히 모험을 떠난 새끼 늑대. 그는 인간들 사이에 살면서 세 명의 주인을 만난다. 시련과 모험을 겪으며 성장하는 용감한 늑대개, 화이트팽의 이야기가 시작된다.","기분 좋아지는,진심 어린","닉 오퍼먼,러시다 존스,폴 지어마티,에디 스피어스,데이비드 보트,숀 케닌,라켈 안토니아,대니얼 헤이건,스티븐 크레이머 글리크먼,윌리엄 캘버트,제이슨 그래슬,아르만도 리에스코,",2018 ,"
12+ ", 1시간 27분 , 키즈,80245121,tt5222768
0,일요일의 병,"스페인 작품,드라마 영화","어린 시절, 어머니에게 버림받은 키아라. 그녀가 수십 년 동안 연락 한 번 없던 어머니를 찾아간다. 그녀의 소원은 하나, 외딴곳에서 열흘간 어머니와 함께 지내는 것이다.","잔잔한,감정을 파고드는","바르바라 레니,수시 산체스,미겔 앙헬 솔라,리샤르 보랭제,",2017 ,"
15+ ", 1시간 53분 , 드라마 장르,80131280,tt6053948
0,밤에 우리 영혼은,"드라마 영화,로맨틱한 영화,도서 원작 영화,미국 영화","우리 함께 잘래요? 그의 문을 두드린 그녀. 홀로된 두 사람은 그렇게 침대만 공유하며 정신적인 교감을 나눈다. 어느덧 외로움이 사그라든 자리, 로맨스가 찾아든다.","잔잔한,거부할 수 없는 이끌림,진심 어린","로버트 레드퍼드,제인 폰다,브루스 던,마티아스 스후나르츠,이언 아미티지,주디 그리어,필리스 서머빌,",2017 ,"
15+ ", 1시간 43분 , 드라마 장르,80104068,tt5034266
0,레지스탕스 뱅커,"네덜란드 작품,밀리터리 영화,드라마 영화,실화 바탕 영화","자신의 미래도, 가족의 생명도, 나치와의 전쟁에 모두 걸었다. 비밀리에 지하 은행을 만들어 레지스탕스 지원에 나선 네덜란드 은행가. 그의 위험한 작전은 성공할까.","긴장감 넘치는,감정을 파고드는","바리 아츠마,제이콥 데르위그,피에르 보크마,야프 스페이커르스,라이몬트 티리,포켈리너 아우에르케르크,마테오 판데르흐레인,요휨 텐하프,페터 요르단,괴츠 슈베르트,",2018 ,"
15+ ", 2시간 3분 , 드라마 장르,80244019,tt4610378
0,마이어로위츠 이야기 (제대로 고른 신작),"코미디 영화,인디 영화,미국 영화",아버지의 사랑을 두고 경쟁하던 세 남매. 그 씁쓸한 앙금을 품은 자식들이 모였다. 까칠한 예술가 아버지를 달래려니 나오는 건 한숨뿐. 한물간 재능 타령도 지긋지긋하다.,"위트 있는,거부할 수 없는 이끌림","애덤 샌들러,벤 스틸러,더스틴 호프먼,엘리자베스 마블,그레이스 밴 패튼,엠마 톰슨,캔디스 버겐,리베카 밀러,대니 플래허티,사키나 제이프리,애덤 데이비드 톰프슨,",2017 ,"
청불 ", 1시간 52분 , 드라마 장르,80174434,tt5536736
0,엘 차포를 만난 날,"정치 시리즈,멕시코 작품,다큐멘터리·정치,실존 인물 다큐멘터리,범죄 시리즈,다큐시리즈,사회 & 문화 다큐멘터리",엘 차포 구스만. 땅굴을 파고 탈옥한 마약왕과 슈퍼스타 여배우가 비밀리에 만났다. 그 후 눈덩이처럼 불어난 흉흉한 소문들은 진실인가 음모인가? 그녀가 입을 열었다.,"논쟁의 중심,진실을 찾아","케이트 델카스티요,",2017 ,"
청불 ", 시즌 1개 , 다큐멘터리,80184569,tt7334894
0,선택! 줌보의 디저트,"가족이 함께 보는 시리즈,음식 & 여행 시리즈,호주 작품,경쟁 리얼리티 시리즈,리얼리티 시리즈",디저트의 마법사 아드리아노 줌보가 재능 있는 아마추어 요리사들의 한계를 시험한다. 상금은 10만 달러. 꿈을 향해 달리는 뜨거운 질주가 시작된다.,"긴박감 넘치는,감명을 주는,흥미진진","아드리아노 줌보,레이철 쿠,",2016 ,"
12+ ", 시즌 1개 , 리얼리티 TV,80204927,tt7239256
0,잭 화이트홀: 트롤의 꿈,"영국 작품,스탠드업 코미디",그가 수천 관중 앞에서 반역 행위를 한 까닭은? '트롤'이 못 된 사연은? 로버트 패틴슨과는 연기 라이벌이라는데? 잭이 무대에서 남김없이 까발린다. 자폭이라는 게 함정!,위트 있는,"잭 화이트홀,",2017 ,"
청불 ", 1시간 7분 , 코미디,80158919,tt7539884
0,아웃로 킹,"밀리터리 영화,시대물,실화 바탕 영화,액션 & 어드벤처 영화,미국 영화","종이 될 것인가. 왕이 될 것인가. 영국에 충성을 약속한 스코틀랜드 귀족 로버트 브루스. 굴종의 치욕을 씻기 위해, 그가 피를 나눈 형제들과 함께 반란을 일으킨다.",흥미진진,"크리스 파인,에런 테일러존슨,플로렌스 퓨,빌리 하울,샘 스프루엘,토니 커렌,캘런 멀비,제임스 코스모,스티븐 딜런,",2018 ,"
청불 ", 2시간 1분 , 액션,80190859,tt6679794
0,사의 찬미,"로맨틱한 드라마,드라마,한국 드라마,TV 프로그램·실화 바탕","그는 그녀의 노래였고, 그녀는 그의 시였다. 일제강점기의 어두운 조국, 서로의 심연을 알아본 두 사람. 극작가 김우진과 성악가 윤심덕은 운명적인 사랑에 빠져든다.","감상적,달콤 쌉싸름,로맨틱","이종석,신혜선,김명수,박선임,김원해,황영희,이지훈,고보결,신재하,",2018 ,"
15+ ", 시즌 1개 , 드라마 장르,81042804,tt8160064
0,수호자,"튀르키예 작품,도서 원작 시리즈,액션 & 어드벤처 시리즈,스릴러 시리즈,판타지 시리즈",이스탄불의 청년이 예상치 못한 운명을 마주한다. 바로 고대로부터 내려온 수호자의 임무! 도시를 위협하는 불멸자의 마수에 맞서는 영웅의 싸움을 그린 현대 판타지 액션.,"긴장감 넘치는,흥미진진,로맨틱","차아타이 울루소이,아이차 아이신 투란,하자르 에르귀칠뤼,오칸 얄라브크,푼다 에르이이트,메흐메트 쿠르툴루슈,엥긴 외즈튀르크,유르다에르 오쿠르,치뎀 셀르시으크 오나트,부르친 테르지오글루,헬린 칸데미르,타네르 욀메즈,비게 외날,일라이다 알리샨,엠레 무틀루,하산 위네르,할리트 외즈귀르 사르,",2018 ,"
청불 ", 시즌 4개 , 판타지,80189829,tt7668518
0,잭 모턴과 언더월드,"캐나다 작품,청소년 시리즈,미스터리 시리즈,호러 시리즈,판타지 시리즈",벨그레이브 대학에 입학한 잭 모턴. 첫날부터 수많은 위험과 고난이 몰려온다. 마법 결사단과 늑대인간 사이에서 방황하는 잭. 무사히 가족의 비밀을 알아낼 수 있을까?,"어두운,긴장감 넘치는","제이크 맨리,세라 그레이,루리자 트롱코,아담 디마르코,토머스 엘름스,데버리 제이콥스,캐서린 이저벨,프랑수아 입,제디다이아 굿에이커,다이애나 방,맥스 마티니,맷 플레워,에런 헤일,딜런 플레이페어,이언 트레이시,샘 트래멀,",2019 ,"
청불 ", 시즌 2개 , 드라마 장르,80238357,tt8295472
0,아덴만의 새벽,"말레이시아 작품,밀리터리 영화,액션 & 어드벤처 영화","파스칼, 말레이시아의 최정예 특수 부대 앞에 거대한 임무가 주어진다. 해적으로 변신한 옛 전우의 대담한 납치극, 막을 수 있을까? 실제 작전을 토대로 한 액션 드라마.","아드레날린 폭발,흥미진진","하이룰 아즈린,암마르 알피안,재스민 수라야,헨리 히,하피줄 카말,티반 고빈다사미,감빗 사이풀라,타우픽 하나피,남 론,아메룰 아펜디,천후,",2018 ,"
15+ ", 1시간 55분 , 액션,81031178,tt9063106
0,하이웨이맨,"드라마 영화,시대물,실화 바탕 영화,미국 영화","강한 의지와 집념으로 무장하고 현장으로 돌아온 전직 텍사스 레인저스. 목표는 오직 하나, 악명 높은 범죄자 보니와 클라이드를 잡아라. 실화 바탕의 범죄 드라마.","어두운,긴장감 넘치는","케빈 코스트너,우디 해럴슨,캐시 베이츠,존 캐럴 린치,토마스 만,킴 디킨스,W. 얼 브라운,윌리엄 새들러,",2019 ,"
청불 ", 2시간 12분 , 드라마 장르,80200571,tt1860242
0,울트라맨,"SF & 판타지 애니,액션 애니,일본 작품,애니 시리즈,일본 만화 원작 시리즈","빛의 거인이 괴수를 물리친 지 수십 년. 새로운 외계인이 지구를 위협한다. 강력한 적 앞에 다시 선 인류의 희망은 하나. 잠든 영웅이여, 울트라맨의 후계자여, 눈을 떠라!",흥미진진,"키무라 료헤이,에구치 타쿠야,한 메구미,타나카 히데유키,모로호시 스미레,우오 켄,우시야마 시게루,타케우치 료타,하나와 에이지,세키도 히로카즈,시라이시 미노루,츠다 켄지로,히라타 히로아키,소제 카이지,마에노 토모아키,사카모토 마아야,사쿠라 아야네,스와베 준이치,",2019 ,"
15+ ", 시즌 2개 , 애니,80231373,tt8699270
0,세상을 바꾸는 여성들,"다큐멘터리 영화,다큐멘터리·정치,실존 인물 다큐멘터리,사회 & 문화 다큐멘터리,미국 영화",알렉산드리아 오카시오코르테스를 비롯한 네 명의 여성. 굳건한 신념과 강인한 의지로 미국 정치에 도전한다. 이들은 쟁쟁한 상대를 제치고 의회에 입성할 수 있을까.,도발적인,"알렉산드리아 오카시오코르테스,코리 부시,폴라 진 스웨어린전,에이미 빌렐라,",2019 ,"
12+ ", 1시간 27분 , 다큐멘터리,81080637,tt9358052
0,바르셀로나: 사랑을 꾸미다,"필리핀 작품,로맨틱한 영화","지난 사랑을 잊으려 애쓰는 남자. 바르셀로나에서 학업과 일을 병행하며 지내던 중, 새 출발을 꿈꾸며 스페인으로 날아온 여자와 만나게 된다. 각자 다른 이유로 과거에서 벗어나려는 두 사람. 이들의 새로운 사랑은 어떤 빛깔로 꾸며질까.","설렘주의,거부할 수 없는 이끌림,감정을 파고드는","캐스린 베르나르도,다니엘 파딜랴,조슈아 가르시아,아이코 멜렌데스,조이 마르케스,리키 다바오,마리아 이사벨 로페스,아나 카프리,크리스 빌랴누에바,",2016 ,"
15+ ", 2시간 11분 , 로맨스,80145621,tt5755912
0,리마스터드: 사자의 몫,"음악,다큐멘터리 영화,사회 & 문화 다큐멘터리,미국 영화","《라이온 킹》 OST, ‘The Lion Sleeps Tonight’를 부른 솔로몬 린다. 그의 가족이 가난에 허덕이고 있다. 어찌 된 일일까? 한 기자가 미국 음반 업계의 그늘을 파헤친다.",진실을 찾아,,2019 ,"
15+ ", 1시간 24분 , 다큐멘터리,80191050,tt9046576
0,의형제,스릴러 영화,6년 전 남파 공작원 검거 작전에 실패해 파면당한 전직 국정원 요원. 흥신소 일을 하며 살아가던 중 우연히 문제의 남파 공작원을 다시 만나게 되자 동업을 제안한다.,흥미진진,"송강호,강동원,전국환,박혁권,윤희석,최정우,",2010 ,"
15+ ", 1시간 57분 , 스릴러,70142803,tt1535491
0,행복한 교도소,"범죄 시리즈,다큐시리즈,사회 & 문화 다큐멘터리,미국 TV 프로그램",춤을 추는 재소자들을 기억하는가? 마이클 잭슨 댄스 영상으로 명성을 떨친 필리핀의 한 교도소. 전과자 출신의 자문 위원 때문에 그들이 다시 논란의 중심에 선다.,"도발적인,감정을 파고드는,흥미진진",,2019 ,"
청불 ", 시즌 1개 , 다큐멘터리,80223113,tt10753590
0,크리미널: 스페인,"드라마,스페인 작품,미스터리 시리즈,범죄 시리즈,스릴러 시리즈",긴장이 감도는 신문실. 용의자와 형사들의 숨 막히는 수 싸움이 시작된다. 때론 도덕의 경계마저 아슬아슬하게 넘나들어야 하는 현장. 이곳이 바로 수사의 최전선이다.,잔잔한,"에마 수아레스,호르헤 보시,알바로 세르반테스,카르멘 마치,인마 쿠에스타,에두아르드 페르난데스,마리아 모랄레스,호세 앙헬 에히도,다니엘 차모로,하비 콜,카를로스 마누엘 디아스,누리아 멘시아,밀로 타보아다,",2019 ,"
15+ ", 시즌 1개 , 드라마 장르,81020523,tt10986050
0,초콜릿,"메디컬 시리즈,로맨틱한 드라마,드라마,한국 드라마","따뜻한 위로 같은 사랑이 찾아왔다. 상처를 지닌 두 남녀, 이강과 문차영. 어린 시절의 짧은 인연 뒤, 의사와 셰프가 된 그들은 호스피스 병동에서 운명적으로 재회한다.","힐링,진심 어린,로맨틱","하지원,윤계상,장승조,강부자,이재룡,민진웅,김원해,유태오,",2019 ,"
15+ ", 시즌 1개 , 드라마 장르,81193313,tt9552488
0,또 다른 시간,"프랑스 작품,로맨틱한 드라마,드라마","가슴 아픈 이별, 그 후 몇 달이 지났다. 이상한 소포를 받은 남자 앞에 과거로 향하는 문이 열린다. 그곳에서 그들은 아직 연인. 이번에는 그 사랑을 붙잡을 수 있을까.","감정을 파고드는,로맨틱","가스파르 윌리엘,프레이아 메이버,",2019 ,"
청불 ", 시즌 1개 , 드라마 장르,80989919,tt0086489
0,익스플레인: 섹스를 해설하다,"과학 & 자연 TV 프로그램,과학 & 자연 다큐멘터리,다큐시리즈,사회 & 문화 다큐멘터리,미국 TV 프로그램","은밀한 성적 판타지, 누군가에게 끌리는 이유, 기나긴 피임의 역사. 생물학과 인문학을 동원해 신비롭고 광활한 성의 세계를 탐험한다. 이토록 흥미롭고 유익할 수가!","관능적,도발적인,유쾌 발랄","자넬 모네,",2020 ,"
청불 ", 시즌 1개 , 다큐멘터리,81160763,tt11390530
0,진실의 늪,"드라마,폴란드 작품,범죄 시리즈,스릴러 시리즈","세기의 홍수가 일어나면서 폴란드 시골 숲에서 12세 소년의 익사체가 드러난다. 이를 시작으로 90년대의 사기와 비리, 그리고 오랫동안 숨겨졌던 2차 세계 대전의 비밀이 수면 위로 떠오른다.","불길한,어두운","안제이 세베린,다비트 오그로드니크,조피아 비흐와치,마그달레나 발라흐,피오트르 프론체프스키,아그니에슈카 줄레프스카,이레네우시 초프,즈비그니에프 발레리시,야체크 벨레르,넬 카치마레크,",2018 ,"
청불 ", 시즌 2개 , 스릴러,81221644,tt8855592
0,별빛 히어로 스타빔,"키즈 시리즈,캐나다 작품,만화 시리즈","이런저런 악당들, 참 많기도 하다. 시시때때로 못된 짓을 일삼는 그들. 그래도 조이가 있어서 참 다행이야. 빛나는 슈퍼히어로 스타빔으로 언제든 변신할 수 있으니까!",,"나하니 미첼,딘 페트류,테리 클라센,샘 빈센트,다이애나 카리나,로나 리스,빈센트 통,마리케 헨드릭스,애비게일 저니 올리버,",2020 ,"
전체관람가 ", 시즌 4개 , 키즈,80215155,tt10687184
